Fitness,Drive Efficiency,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
0.8,0.95,0,10000,1,23,0.04930723,0.00092909,0.02271174,0.00028397,10349.9013,45681835.1,977,0,10000,0,10000,1,0.809263,0,10000,0,0
0.8,0.95,1,446,1,25,0.05134979,0.00101651,0.02360844,0.00027169,10623.1667,40105714.8,418,0,10000,0,10000,0,10000,0,10000,0,0
0.8,0.95,0,10000,1,25,0.05289311,0.00206833,0.02455418,0.00101384,9868.43151,28953770.3,975,0,10000,0,10000,1,0.707808,0,10000,0,0
0.8,0.95,0,10000,1,26,0.05932691,0.00167355,0.03108129,0.00096561,9862.37097,56918776.9,438,1,464,0,10000,0,10000,0,10000,1,0
0.8,0.95,0,10000,1,22,0.04784476,0.00067991,0.02062236,0.00013958,9732.67043,28231240.6,978,0,10000,0,10000,1,0.394208,0,10000,0,0
0.8,0.95,1,360,1,23,0.05208834,0.00144202,0.02513636,0.00065409,8707.18182,25946481.6,334,0,10000,0,10000,0,10000,0,10000,0,0
0.8,0.95,0,10000,1,22,0.05227618,0.00190736,0.02481714,0.00076412,9401.26078,36972644.6,978,0,10000,0,10000,1,0.134719,0,10000,0,0
0.8,0.95,0,10000,1,27,0.04822608,0.00082682,0.02171348,0.00020255,10733.1816,47600551.9,973,0,10000,0,10000,1,0.471426,0,10000,0,0
0.8,0.95,0,10000,1,27,0.05243165,0.00152082,0.02524586,0.00067178,9988.99381,47725787.6,973,0,10000,0,10000,1,0.277126,0,10000,0,0
0.8,0.95,0,10000,1,23,0.04572077,0.00060821,0.01994319,0.00012225,10409.4409,31265200.1,977,0,10000,0,10000,1,0.750228,0,10000,0,0
0.81,0.95,0,10000,1,24,0.047403239,0.000587651,0.020624331,0.000128584,11112.34054,55925751.17,976,0,10000,0,10000,1,0.738775,0,10000,0,0
0.81,0.95,0,10000,1,23,0.05338673,0.001470641,0.024601812,0.000473289,9310.032172,32126962.19,377,1,400,0,10000,0,10000,0,10000,1,0
0.81,0.95,0,10000,1,23,0.051452217,0.001044425,0.022702622,0.000279491,10742.86228,47041251.03,977,0,10000,0,10000,1,0.707203,0,10000,0,0
0.81,0.95,0,10000,1,26,0.052506894,0.001091271,0.024169026,0.000349421,10096.96186,36960986.22,974,0,10000,0,10000,1,0.662202,0,10000,0,0
0.81,0.95,1,941,1,23,0.046658381,0.001064843,0.021293864,0.000256275,10659.20175,46824386.59,916,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,23,0.04972115,0.000641927,0.022670663,0.000187247,9426.332991,27836465.36,977,0,10000,0,10000,1,0.547701,0,10000,0,0
0.81,0.95,0,10000,1,25,0.048334904,0.000618571,0.021944071,0.000164821,9677.162719,30163990.44,975,0,10000,0,10000,1,0.716102,0,10000,0,0
