Fitness,Drive Efficiency,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
0.8,0.85,73,1,383,1,52,0.092254048,0.006448423,1145.654321,510238.9608,328,0,10000,0,10000,0,10000,0.112100446
0.8,0.85,58,1,338,1,23,0.050239957,0.00386799,1778.113269,1037273.971,313,0,10000,0,10000,0,10000,0.101487589
0.8,0.85,80,1,447,1,40,0.046582883,0.002143866,1586.18,539504.5776,404,0,10000,0,10000,0,10000,0.113872408
0.8,0.85,80,1,244,1,21,0.055878075,0.005562394,1802.022936,980702.7839,222,0,10000,0,10000,0,10000,0.102212229
0.8,0.85,79,1,505,1,28,0.075638361,0.008585603,1535.798301,872724.0761,475,0,10000,0,10000,0,10000,0.092532146
0.8,0.85,67,1,557,1,35,0.066739486,0.006574773,1359.738372,569423.0691,520,0,10000,0,10000,0,10000,0.106112255
0.8,0.85,81,0,10000,1,53,0.058615109,0.004104057,1635.52657,666462.7807,211,1,264,0,10000,0,10000,0.112691431
0.8,0.85,89,1,202,1,105,0.157193058,0.019711887,682.1413043,297958.0344,96,0,10000,0,10000,0,10000,0.111400475
0.8,0.86,76,1,279,1,25,0.09577382,0.013819244,1493.662651,1186396.376,253,0,10000,0,10000,0,10000,0.079102324
0.8,0.86,75,0,10000,1,102,0.07045074,0.003585382,1170.482633,275925.683,551,1,653,0,10000,0,10000,0.114628707
0.8,0.86,80,1,505,1,15,0.063863989,0.004871054,1472.278926,708500.2053,488,0,10000,0,10000,0,10000,0.082840573
0.8,0.86,84,1,409,1,37,0.049447037,0.004587288,1778.021798,725703.084,371,0,10000,0,10000,0,10000,0.095176697
0.8,0.86,89,1,313,1,46,0.125705846,0.027607243,1202.503817,832007.4561,266,0,10000,0,10000,0,10000,0.111620893
0.8,0.86,81,1,170,1,21,0.072848153,0.014600514,1767.062937,722926.7862,147,0,10000,0,10000,0,10000,0.132014182
0.8,0.86,80,1,871,1,36,0.051963955,0.000837528,1353.648193,279172.8208,834,0,10000,0,10000,0,10000,0.115694966
0.8,0.86,72,1,917,1,51,0.067431271,0.008332304,1456.346512,534480.1102,864,0,10000,0,10000,0,10000,0.108624036
0.8,0.86,82,1,357,1,23,0.051939409,0.005378605,1684.507599,563843.0159,333,0,10000,0,10000,0,10000,0.081139311
0.8,0.86,84,1,886,1,34,0.049773694,0.004104303,1569.463357,438530.9106,851,0,10000,0,10000,0,10000,0.095746127
0.8,0.86,83,1,203,1,26,0.070914621,0.010127576,1631.216374,1200870.193,176,0,10000,0,10000,0,10000,0.128201536
0.8,0.86,77,0,10000,1,41,0.068165744,0.003762562,1244.957068,427261.3709,959,0,10000,0,10000,1,0.0466392,0.104115124
0.8,0.86,67,1,356,1,35,0.05037348,0.002277415,1532.361905,602664.4214,320,0,10000,0,10000,0,10000,0.101249294
0.8,0.86,80,0,10000,1,22,0.080262916,0.0092902,1629.965986,1002382.495,151,1,173,0,10000,0,10000,0.097863961
0.8,0.86,95,1,588,1,26,0.079608042,0.014636135,1414.894075,590989.1001,561,0,10000,0,10000,0,10000,0.0921008
0.8,0.86,75,1,214,1,46,0.05810023,0.011656621,1692.04908,620666.7706,167,0,10000,0,10000,0,10000,0.08353521
