Fitness,Drive Efficiency,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
0.8,0.89,102,1,920,1,86,0.053031289,0.002088057,1326.531966,385084.5457,833,0,10000,0,10000,0,10000,0.124057929
0.8,0.89,90,1,422,1,34,0.056562759,0.004967018,1676.711286,894450.767,385,0,10000,0,10000,0,10000,0.116702587
0.8,0.89,125,1,400,1,25,0.060730026,0.004666344,1675.588076,839007.1311,373,0,10000,0,10000,0,10000,0.082035952
0.8,0.89,96,1,246,1,66,0.139668148,0.029994754,1366.988439,1265950.37,178,0,10000,0,10000,0,10000,0.117651212
0.8,0.89,100,0,10000,0,10000,10000,10000,1000000,1000000,10000,0,10000,1,265,0,10000,0.243691264
0.8,0.89,83,0,10000,1,27,0.057335065,0.003828909,1433.599587,708189.3402,973,0,10000,0,10000,1,0.313725,0.076165191
0.8,0.89,105,1,576,1,33,0.054377681,0.006571136,1683.602612,920446.6387,540,0,10000,0,10000,0,10000,0.100471455
0.8,0.89,114,0,10000,1,21,0.045601739,0.001619896,1535.261538,515111.0198,979,0,10000,0,10000,1,0.156306,0.122298635
0.8,0.89,109,1,422,1,30,0.053471204,0.004293292,1664.467532,648999.6671,389,0,10000,0,10000,0,10000,0.110492208
0.8,0.89,110,1,501,1,30,0.077519311,0.014803034,1622.737069,935437.1205,470,0,10000,0,10000,0,10000,0.098075431
0.8,0.89,99,1,203,1,21,0.063210885,0.012247987,2019.288136,1412599.731,181,0,10000,0,10000,0,10000,0.084523924
0.8,0.89,104,0,10000,1,28,0.049007771,0.001799801,1590.015496,817644.6248,972,0,10000,0,10000,1,0.262156,0.087270663
0.8,0.89,103,1,226,1,59,0.089952708,0.010607317,1432.47205,1004789.591,165,0,10000,0,10000,0,10000,0.111946211
0.8,0.89,113,1,377,1,44,0.064401686,0.006061965,1606.143731,950795.3585,331,0,10000,0,10000,0,10000,0.081098395
0.8,0.89,94,1,240,1,49,0.034497828,0.001906047,1852.788043,605078.6344,190,0,10000,0,10000,0,10000,0.129292896
0.8,0.89,96,1,913,1,28,0.062578223,0.006715807,1452.848347,568489.7934,881,0,10000,0,10000,0,10000,0.087602808
0.8,0.89,105,1,950,1,37,0.044459936,0.001402634,1486.777162,394450.8362,909,0,10000,0,10000,0,10000,0.104068197
0.8,0.89,94,0,10000,1,65,0.063353119,0.005849538,1356.857143,487559.2696,935,0,10000,0,10000,1,0.677305,0.108007984
0.8,0.89,85,1,567,1,40,0.052035491,0.005883965,1633.115385,598877.9021,525,0,10000,0,10000,0,10000,0.107256675
0.8,0.9,94,0,10000,1,106,0.05369623,0.00186152,1407.316854,505977.767,894,0,10000,0,10000,1,0.312598,0.108210726
0.8,0.9,96,1,411,1,39,0.071157359,0.004798814,1320.978142,603118.5077,370,0,10000,0,10000,0,10000,0.09972512
0.8,0.9,121,0,10000,1,32,0.042611997,0.001212292,1596.054979,571067.2159,968,0,10000,0,10000,1,0.242485,0.123166225
0.8,0.9,87,1,258,1,21,0.062509252,0.014615957,1732.820961,882712.3042,233,0,10000,0,10000,0,10000,0.131471553
0.8,0.9,85,1,704,1,25,0.062801078,0.006099746,1527.008902,831595.0474,678,0,10000,0,10000,0,10000,0.096709352
