Low-Density Growth Rate,Migration Rate,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
3.5,0.0105,60,1,126,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.136467988
3.5,0.0105,65,1,115,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.143517805
3.5,0.0105,67,1,134,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.145524305
3.5,0.0105,63,1,134,1,72,0.150686479,0.020320044,887.5357143,299612.1059,60,0,10000,0,10000,0,10000,0.144194707
3.5,0.0105,57,1,129,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.137472026
3.5,0.0105,58,1,119,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.14388411
3.5,0.0105,62,1,134,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.142005635
3.5,0.0105,77,1,143,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.134570529
3.5,0.011,63,1,129,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.144509066
3.5,0.011,67,1,138,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.144271231
3.5,0.011,54,1,113,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.159822896
3.5,0.011,66,1,127,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.142605761
3.5,0.011,58,1,125,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.153527065
3.5,0.011,60,1,125,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.151617716
3.5,0.011,61,1,125,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.155467698
3.5,0.011,55,1,127,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.157542249
3.5,0.011,51,1,124,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.158770885
3.5,0.011,61,1,129,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.148988945
3.5,0.011,66,1,140,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.136588771
3.5,0.011,62,1,126,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.150256466
3.5,0.011,71,1,137,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.146422597
3.5,0.011,55,1,106,1,28,0.082840555,0.010413218,1478.369863,668455.329,77,0,10000,0,10000,0,10000,0.171161583
3.5,0.011,60,1,125,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.153923738
3.5,0.011,65,1,135,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.13976932
3.5,0.011,62,1,130,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.143140812
3.5,0.011,57,1,115,1,59,0.076182096,0.009991098,1450.45098,539715.5025,55,0,10000,0,10000,0,10000,0.167211302
3.5,0.011,60,1,121,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.145343415
3.5,0.011,61,1,122,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.152684265
3.5,0.0115,59,1,124,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.158673148
3.5,0.0115,61,1,115,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.150395677
3.5,0.0115,54,1,103,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.18053603
3.5,0.0115,56,1,117,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.164819038
3.5,0.0115,55,1,118,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.153266302
3.5,0.0115,56,1,123,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.149797242
3.5,0.0115,55,1,123,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.153690314
3.5,0.0115,51,1,116,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.161836036
3.5,0.0115,62,1,128,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.154615314
3.5,0.0115,55,1,115,1,72,0.199105153,0.031911622,662.2631579,175061.1939,42,0,10000,0,10000,0,10000,0.162596447
3.5,0.0115,59,1,118,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.169262003
3.5,0.0115,48,1,116,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.157916857
3.5,0.0115,58,1,123,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.144782697
3.5,0.0115,63,1,129,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.154764564
3.5,0.0115,56,1,122,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.146670285
3.5,0.0115,67,1,126,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.147785484
3.5,0.0115,55,1,115,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.17104035
3.5,0.0115,51,1,117,1,50,0.115439032,0.014483074,1123.887097,463839.0034,66,0,10000,0,10000,0,10000,0.165799313
3.5,0.0115,72,1,136,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.14495408
3.5,0.0115,50,1,124,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.16112675
3.5,0.012,61,1,114,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.175231053
3.5,0.012,58,1,115,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.157210084
3.5,0.012,51,1,114,1,104,0.3286774,0.00140809,43.4,108.64,9,0,10000,0,10000,0,10000,0.167411549
3.5,0.012,54,1,109,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.157160642
3.5,0.012,60,1,109,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.173862276
3.5,0.012,55,1,121,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.154079839
3.5,0.012,60,1,123,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.163290608
3.5,0.012,52,1,109,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.16700511
3.5,0.012,57,1,117,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.163770296
3.5,0.012,51,1,119,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.159927592
3.5,0.012,52,1,117,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.162687948
3.5,0.012,62,1,119,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.164013534
3.5,0.012,64,1,117,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.161572992
3.5,0.012,60,1,112,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.167892948
3.5,0.012,46,1,117,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.159551806
3.5,0.012,58,1,115,1,36,0.081402081,0.007627585,1376.243243,525572.4543,78,0,10000,0,10000,0,10000,0.1638711
3.5,0.012,47,1,114,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.159509464
3.5,0.012,56,1,116,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.163589263
3.5,0.012,65,1,124,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.16255128
3.5,0.012,56,1,115,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.154346541
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,21,0,10000,0,10000,0.010566848
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,6,0,10000,0,10000,0.00385905
4,0.002,0,0,10000,1,84,0.001032484,3.49E-07,3889.865385,22232.38572,56,1,140,0,10000,0,10000,0.014480557
4,0.002,0,0,10000,1,45,0.000998273,1.90E-07,3911.789474,16049.19778,99,1,144,0,10000,0,10000,0.017705412
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,21,0,10000,0,10000,0.013316775
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,20,0,10000,0,10000,0.013043722
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,17,0,10000,0,10000,0.014138111
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,27,0,10000,0,10000,0.015603956
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,32,0,10000,0,10000,0.011322881
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,66,0,10000,0,10000,0.013329024
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,31,0,10000,0,10000,0.010496482
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,9,0,10000,0,10000,0.004798815
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,7,0,10000,0,10000,0.007644655
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,13,0,10000,0,10000,0.01216001
4,0.002,0,0,10000,1,91,0.001593017,3.12E-07,3815.472727,14430.54017,59,1,150,0,10000,0,10000,0.013283028
4,0.002,0,0,10000,1,55,0.003068018,9.82E-07,3652.653333,24651.93316,79,1,134,0,10000,0,10000,0.018134979
4,0.002,0,0,10000,1,65,0.001380758,2.82E-08,3855.333333,2872.888889,10,1,75,0,10000,0,10000,0.014061479
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,13,0,10000,0,10000,0.008024773
4,0.002,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,43,0,10000,0,10000,0.0130912
4,0.002,0,0,10000,1,65,0.003245713,1.75E-06,3603.019231,31204.89066,160,1,225,0,10000,0,10000,0.012472179
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,23,0,10000,0,10000,0.023619522
4,0.0025,0,0,10000,1,74,0.002584766,1.96E-07,3674.78125,13936.1709,36,1,110,0,10000,0,10000,0.032095806
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,100,0,10000,0,10000,0.029584223
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,31,0,10000,0,10000,0.019564284
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,43,0,10000,0,10000,0.027236333
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,27,0,10000,0,10000,0.02047756
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,39,0,10000,0,10000,0.01745385
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,20,0,10000,0,10000,0.015953838
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,41,0,10000,0,10000,0.018403783
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,21,0,10000,0,10000,0.024018325
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,27,0,10000,0,10000,0.015465181
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,100,0,10000,0,10000,0.020281329
4,0.0025,0,0,10000,1,25,0.001713179,4.06E-07,3817.350515,13326.10394,101,1,126,0,10000,0,10000,0.020699463
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,408,0,10000,0,10000,0.024858677
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,12,0,10000,0,10000,0.008301649
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,89,0,10000,0,10000,0.021052121
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,15,0,10000,0,10000,0.01998556
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,43,0,10000,0,10000,0.018770442
4,0.0025,0,0,10000,1,102,0.003061181,1.44E-06,3625.751131,36600.6892,446,1,548,0,10000,0,10000,0.024007918
4,0.0025,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,25,0,10000,0,10000,0.016265982
4,0.003,0,0,10000,1,38,0.004476188,2.76E-06,3461.86747,48018.06677,170,1,208,0,10000,0,10000,0.028683565
4,0.003,0,0,10000,1,44,0.008480038,2.66E-05,3076.039394,227111.9288,334,1,378,0,10000,0,10000,0.0342594
4,0.003,0,0,10000,1,108,0.01389016,4.00E-05,2706.050595,204606.2147,340,1,448,0,10000,0,10000,0.027859971
4,0.003,0,0,10000,1,27,0.002962756,9.40E-07,3710.545455,20007.12672,70,1,97,0,10000,0,10000,0.020720528
4,0.003,0,0,10000,1,66,0.009599713,2.27E-05,2991.814815,145274.2188,328,1,394,0,10000,0,10000,0.027575813
4,0.003,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,141,0,10000,0,10000,0.026940886
4,0.003,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,291,0,10000,0,10000,0.030458609
4,0.003,0,0,10000,1,36,0.006634722,6.22E-06,3261.371747,89479.45288,273,1,309,0,10000,0,10000,0.025669184
4,0.003,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,75,0,10000,0,10000,0.022519885
4,0.003,303,0,10000,1,30,0.050931544,0.005764568,1968.379917,1128503.426,970,0,10000,0,10000,1,0.223776,0.040424773
4,0.003,0,0,10000,1,108,0.005622036,6.45E-06,3354.022472,71222.65118,93,1,201,0,10000,0,10000,0.026676991
4,0.003,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,106,0,10000,0,10000,0.028013505
4,0.003,0,0,10000,1,94,0.001843136,1.76E-07,3783.57377,12941.35931,65,1,159,0,10000,0,10000,0.026474141
4,0.003,0,0,10000,1,58,0.009062226,2.60E-05,3084.642857,214208.2955,186,1,244,0,10000,0,10000,0.025489167
4,0.003,282,0,10000,1,34,0.010761868,6.14E-05,2921.061702,370105.2196,474,1,508,0,10000,0,10000,0.02796305
4,0.003,0,0,10000,1,30,0.004350394,2.03E-06,3505.9,46443.565,84,1,114,0,10000,0,10000,0.039571031
4,0.003,324,0,10000,1,26,0.015649493,0.000150031,2716.943662,674203.8102,572,1,598,0,10000,0,10000,0.027592332
4,0.003,0,0,10000,1,84,0.004783515,2.70E-06,3418.475936,41897.01947,191,1,275,0,10000,0,10000,0.027400836
4,0.003,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,48,0,10000,0,10000,0.029905707
4,0.003,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,63,0,10000,0,10000,0.028466748
4,0.0035,0,0,10000,1,66,0.006800733,3.87E-06,3234.354839,40236.13215,66,1,132,0,10000,0,10000,0.029869862
4,0.0035,223,1,981,1,267,0.052559621,0.007106019,1650.245416,483177.291,713,0,10000,0,10000,0,10000,0.037652512
4,0.0035,502,1,732,1,140,0.057496306,0.013921048,2358.132879,1265009.131,591,0,10000,0,10000,0,10000,0.039187329
4,0.0035,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,20,0,10000,0,10000,0.028716536
4,0.0035,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,26,0,10000,0,10000,0.029406567
4,0.0035,221,1,486,1,79,0.08189675,0.025378582,2192.141791,1354867.614,406,0,10000,0,10000,0,10000,0.042008755
4,0.0035,250,0,10000,1,147,0.064333134,0.004037691,1624.539458,764709.7255,853,0,10000,0,10000,1,0.0759494,0.035541852
4,0.0035,252,0,10000,1,140,0.029189075,0.000992122,2324.172603,759458.9154,369,1,509,0,10000,0,10000,0.036940694
4,0.0035,251,0,10000,1,190,0.023634084,0.00027798,2244.530612,408036.4531,347,1,537,0,10000,0,10000,0.033439207
4,0.0035,208,1,439,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.035571905
4,0.0035,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,15,0,10000,0,10000,0.025636654
4,0.0035,398,0,10000,1,38,0.016361879,9.72E-05,2602.9792,394285.9052,629,1,667,0,10000,0,10000,0.036868615
4,0.0035,294,0,10000,1,168,0.05263092,0.002487316,1677.825203,549893.4491,496,1,664,0,10000,0,10000,0.035815375
4,0.0035,250,0,10000,1,54,0.010670923,3.25E-05,2941.689904,222340.7668,420,1,474,0,10000,0,10000,0.035416186
4,0.0035,0,0,10000,1,72,0.014289632,4.09E-05,2667.330144,223436.202,213,1,285,0,10000,0,10000,0.03610744
4,0.0035,240,0,10000,1,61,0.047355269,0.002115191,1886.762211,769747.8291,782,1,843,0,10000,0,10000,0.037920993
4,0.0035,304,0,10000,1,65,0.082264442,0.017534978,1818.286788,1093955.947,935,0,10000,0,10000,1,0.056922,0.027968438
4,0.0035,223,0,10000,1,120,0.019833399,5.41E-05,2292.670732,190140.8916,332,1,452,0,10000,0,10000,0.034532997
4,0.0035,0,0,10000,1,101,0.004086215,6.89E-07,3496.657407,17135.72522,112,1,213,0,10000,0,10000,0.036143621
4,0.0035,0,0,10000,1,56,0.017233629,0.000228825,2672.913725,607332.62,259,1,315,0,10000,0,10000,0.0340369
4,0.004,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,200,0,10000,0,10000,0.039736594
4,0.004,189,1,410,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.041156876
4,0.004,230,1,773,1,98,0.089842392,0.015045647,1468.71151,844962.839,673,0,10000,0,10000,0,10000,0.037100902
4,0.004,194,0,10000,1,64,0.071346924,0.010743684,1898.207977,1105751.008,355,1,419,0,10000,0,10000,0.032998673
4,0.004,192,1,397,1,158,0.108972847,0.034088322,1766.712446,1010247.286,237,0,10000,0,10000,0,10000,0.043988161
4,0.004,199,1,415,1,189,0.143456896,0.033740553,1100.227273,394928.8756,225,0,10000,0,10000,0,10000,0.043876903
4,0.004,231,0,10000,1,41,0.054385065,0.002099309,1724.307377,899649.5367,492,1,533,0,10000,0,10000,0.045379654
4,0.004,183,1,400,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.043328977
4,0.004,205,1,398,1,66,0.103749156,0.035133744,1773.152905,1044317.365,331,0,10000,0,10000,0,10000,0.037281742
4,0.004,218,0,10000,1,247,0.019324542,0.000159652,2488.471014,535569.568,142,1,389,0,10000,0,10000,0.043464031
4,0.004,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,61,0,10000,0,10000,0.032709092
4,0.004,203,1,924,1,50,0.063473801,0.006297026,1609.345224,812925.5448,873,0,10000,0,10000,0,10000,0.034036948
4,0.004,210,1,450,1,77,0.113304055,0.046229913,1783.451087,1076867.101,372,0,10000,0,10000,0,10000,0.037299155
4,0.004,0,0,10000,1,144,0.010584614,1.18E-05,2895.864516,92353.93648,159,1,303,0,10000,0,10000,0.041062769
4,0.004,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,55,0,10000,0,10000,0.044941362
4,0.004,184,1,370,1,150,0.10946121,0.039247964,1534.386047,742929.3254,219,0,10000,0,10000,0,10000,0.045068909
4,0.004,198,1,421,1,107,0.106601805,0.02328847,1563.107143,955468.3619,312,0,10000,0,10000,0,10000,0.044861871
4,0.004,204,1,429,1,60,0.085977386,0.023396938,1914.480769,1390512.31,368,0,10000,0,10000,0,10000,0.049046977
4,0.004,0,0,10000,1,131,0.010114316,1.35E-06,2898.07874,15023.14341,131,1,262,0,10000,0,10000,0.039825227
4,0.004,190,0,10000,1,353,0.289944628,0.003358701,276.1605839,4500.485162,141,1,494,0,10000,0,10000,0.042719248
4,0.0045,166,1,377,1,74,0.114890093,0.02896424,1594.184564,1026204.734,302,0,10000,0,10000,0,10000,0.064488138
4,0.0045,180,1,367,1,113,0.104054744,0.025533294,1575.991935,850822.7499,252,0,10000,0,10000,0,10000,0.047836291
4,0.0045,175,1,350,1,26,0.08517305,0.025779967,1975.291536,1241035.692,323,0,10000,0,10000,0,10000,0.047232727
4,0.0045,165,1,326,1,211,0.200806615,0.041160294,719.2727273,181210.1256,114,0,10000,0,10000,0,10000,0.053958796
4,0.0045,173,1,362,1,146,0.1406522,0.04749214,1511.236967,928021.1097,215,0,10000,0,10000,0,10000,0.055056168
4,0.0045,161,1,771,1,69,0.098162515,0.008119911,1207.473458,698472.6338,701,0,10000,0,10000,0,10000,0.048851525
4,0.0045,190,1,987,1,194,0.133475874,0.018353467,979.0761421,363876.6769,792,0,10000,0,10000,0,10000,0.047136264
4,0.0045,164,1,323,1,91,0.100721594,0.025358434,1494.920705,722825.703,231,0,10000,0,10000,0,10000,0.047299969
4,0.0045,147,1,403,1,207,0.155683551,0.043249557,995.2041885,254915.7855,195,0,10000,0,10000,0,10000,0.050917529
4,0.0045,162,0,10000,1,287,0.110365312,0.009257399,1091.878702,533401.108,713,0,10000,0,10000,1,0.146893,0.050824508
4,0.0045,183,1,396,1,118,0.068908779,0.017783989,1575.626374,332708.974,277,0,10000,0,10000,0,10000,0.052835263
4,0.0045,198,0,10000,1,59,0.054122189,0.004040738,1824.56383,632117.7282,286,1,345,0,10000,0,10000,0.056775153
4,0.0045,177,1,869,1,28,0.072444825,0.016457967,1855.992823,1166653.864,840,0,10000,0,10000,0,10000,0.05125635
4,0.0045,196,1,367,1,167,0.170348643,0.069632856,1500.530928,907553.9913,198,0,10000,0,10000,0,10000,0.048625977
4,0.0045,197,1,630,1,283,0.081212374,0.027964059,1911.125731,984046.1275,346,0,10000,0,10000,0,10000,0.047753329
4,0.0045,198,1,509,1,124,0.103852734,0.025934934,1360.044855,607447.0402,383,0,10000,0,10000,0,10000,0.048487893
4,0.0045,188,1,770,1,302,0.156556562,0.02186941,757.3549784,127243.3372,466,0,10000,0,10000,0,10000,0.054616657
4,0.0045,161,1,682,1,335,0.177260992,0.030482869,818.7397661,270316.6603,346,0,10000,0,10000,0,10000,0.048766245
4,0.0045,181,1,628,1,176,0.13626856,0.016462776,942.3221477,333127.3146,451,0,10000,0,10000,0,10000,0.045906244
4,0.0045,184,1,565,1,110,0.08803424,0.012773735,1401.462222,696706.5152,454,0,10000,0,10000,0,10000,0.047175764
4,0.005,172,1,322,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.055119358
4,0.005,142,1,293,1,88,0.104076504,0.023376384,1481.525,748919.2994,204,0,10000,0,10000,0,10000,0.056791774
4,0.005,159,1,760,1,229,0.142743315,0.024038093,859.9466667,152678.4657,529,0,10000,0,10000,0,10000,0.059502086
4,0.005,179,1,342,1,315,0.441108545,0.024195765,109.3181818,7573.39876,26,0,10000,0,10000,0,10000,0.054206146
4,0.005,145,1,312,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.057918113
4,0.005,151,1,307,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.060753856
4,0.005,164,1,304,1,107,0.121578548,0.028038285,1251.4375,517620.8919,196,0,10000,0,10000,0,10000,0.064572663
4,0.005,171,1,329,1,160,0.120062695,0.022735274,1179.347561,370485.3609,168,0,10000,0,10000,0,10000,0.050654489
4,0.005,150,1,543,1,144,0.088575836,0.015161129,1290.619289,385773.7485,398,0,10000,0,10000,0,10000,0.054495752
4,0.005,291,1,428,1,160,0.079497164,0.027186265,1847.638783,700352.4513,267,0,10000,0,10000,0,10000,0.057001992
4,0.005,146,1,285,1,125,0.084687139,0.019805104,1714.458065,762100.7644,159,0,10000,0,10000,0,10000,0.063958174
4,0.005,171,1,856,1,195,0.127833184,0.015027464,880.8810976,179731.1353,660,0,10000,0,10000,0,10000,0.052520072
4,0.005,173,1,296,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.05408619
4,0.005,170,1,313,1,153,0.086096042,0.023244391,1494.380645,387108.5454,159,0,10000,0,10000,0,10000,0.054411338
4,0.005,173,1,337,1,64,0.110181884,0.036186567,1663.402985,1025303.547,272,0,10000,0,10000,0,10000,0.051992805
4,0.005,139,1,298,1,92,0.100655462,0.030650741,1637.432836,895088.5539,205,0,10000,0,10000,0,10000,0.051274474
4,0.005,144,1,330,1,48,0.10978756,0.039650501,1883.191336,1236463.577,281,0,10000,0,10000,0,10000,0.059678691
4,0.005,142,1,286,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.059584149
4,0.005,153,1,312,1,80,0.115431735,0.027419011,1440.246696,725665.3753,231,0,10000,0,10000,0,10000,0.053736103
4,0.005,141,1,508,1,270,0.137550714,0.016943667,787.4978541,91672.37017,237,0,10000,0,10000,0,10000,0.057136156
4,0.0055,140,1,276,1,32,0.062866189,0.018239184,2083.39916,856873.8281,242,0,10000,0,10000,0,10000,0.055447946
4,0.0055,137,1,280,1,67,0.100678976,0.028395472,1606.985577,878404.6969,212,0,10000,0,10000,0,10000,0.059905868
4,0.0055,135,1,412,1,178,0.1396614,0.017958404,782.4235808,101576.8817,233,0,10000,0,10000,0,10000,0.068273044
4,0.0055,121,1,329,1,158,0.132683152,0.029230297,1034.024096,221188.7585,170,0,10000,0,10000,0,10000,0.067569639
4,0.0055,132,1,266,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.067116473
4,0.0055,126,1,267,1,114,0.12207634,0.029049292,1424.72973,791541.2513,152,0,10000,0,10000,0,10000,0.06089642
4,0.0055,151,1,346,1,188,0.134851127,0.036106633,1063.842105,242944.2514,156,0,10000,0,10000,0,10000,0.060452517
4,0.0055,144,1,267,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.062034146
4,0.0055,131,1,256,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.065621594
4,0.0055,142,1,544,1,293,0.208706205,0.017039204,503.9227642,77236.96558,250,0,10000,0,10000,0,10000,0.062200331
4,0.0055,145,1,284,1,268,0.403019636,0.005086893,103.6363636,318.5950413,15,0,10000,0,10000,0,10000,0.062061256
4,0.0055,129,1,512,1,119,0.115822117,0.019436688,1127.798969,450277.1039,392,0,10000,0,10000,0,10000,0.063424854
4,0.0055,152,1,411,1,242,0.161943264,0.026731946,688.5121951,59840.16449,168,0,10000,0,10000,0,10000,0.060287416
4,0.0055,147,1,400,1,79,0.086037986,0.006984484,1329.170886,714957.8379,320,0,10000,0,10000,0,10000,0.062392501
4,0.0055,146,1,293,1,156,0.131679549,0.045211746,1213.242424,333153.2594,136,0,10000,0,10000,0,10000,0.064575886
4,0.0055,121,1,251,1,165,0.174014401,0.021718198,744.3209877,184395.6007,85,0,10000,0,10000,0,10000,0.067189916
4,0.0055,123,1,253,1,89,0.120808036,0.023889983,1240.012579,500979.8489,163,0,10000,0,10000,0,10000,0.083490865
4,0.0055,127,1,248,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000,0.070272489
4,0.0055,127,1,281,1,82,0.111891952,0.04754039,1817.721649,841573.6236,198,0,10000,0,10000,0,10000,0.061873192
4,0.0055,145,1,277,1,132,0.142386226,0.040215831,1071.892857,340658.6814,144,0,10000,0,10000,0,10000,0.063196109
4,0.006,133,1,366,1,192,0.113191499,0.025935457,1137.325444,325927.6278,173,0,10000,0,10000,0,10000,0.06702757
4,0.006,113,1,236,1,102,0.121415923,0.028061303,1350,657964.2326,133,0,10000,0,10000,0,10000,0.075049286
