Low-Density Growth Rate,Migration Rate,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
4.5,0.0055,105,0,10000,1,17,0.033104565,0.001672268,1905.019347,679105.7626,831,1,848,0,10000,0,10000,0.075240469
4.5,0.0055,102,0,10000,1,33,0.038754673,0.001692167,1936.260116,862496.9901,523,1,556,0,10000,0,10000,0.048815607
4.5,0.0055,106,1,226,1,69,0.052117662,0.006302965,1827.026316,665174.4993,156,0,10000,0,10000,0,10000,0.065841594
4.5,0.0055,118,0,10000,1,30,0.026510702,0.000336468,1974.287785,464470.7743,970,0,10000,0,10000,1,0.169509,0.057800815
4.5,0.0055,111,0,10000,1,25,0.016272638,0.000209054,2627.968293,622650.2014,414,1,439,0,10000,0,10000,0.078542148
4.5,0.0055,109,0,10000,1,39,0.043053356,0.002192591,1834.208986,914254.4286,961,0,10000,0,10000,1,0.221622,0.048283729
4.5,0.0055,99,0,10000,1,26,0.036568004,0.000659778,1710.110309,531809.0693,974,0,10000,0,10000,1,0.228916,0.0487753
4.5,0.0055,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,30,0,10000,0,10000,0.058849524
4.5,0.0055,174,1,804,1,46,0.042014957,0.002232562,1853.357238,755792.6758,757,0,10000,0,10000,0,10000,0.052832036
4.5,0.0055,109,0,10000,1,24,0.032099543,0.00092609,2002.584906,696450.1849,799,1,823,0,10000,0,10000,0.07206033
4.5,0.0055,131,1,420,1,14,0.030033497,0.003777896,2393.095,663296.441,404,0,10000,0,10000,0,10000,0.06458264
4.5,0.0055,87,0,10000,1,26,0.010693096,2.33E-05,2850.465839,146289.1184,165,1,191,0,10000,0,10000,0.058452482
4.5,0.0055,97,0,10000,1,54,0.034227567,0.00052418,1790.868365,610556.696,946,0,10000,0,10000,1,0.343931,0.047152758
4.5,0.006,84,0,10000,1,80,0.035109643,0.000387651,1611.367904,214412.4836,920,0,10000,0,10000,1,0.059315,0.062599075
4.5,0.006,115,0,10000,1,38,0.018716917,0.000265541,2438.409186,644864.7553,962,0,10000,0,10000,1,0.0645724,0.055372903
4.5,0.006,129,0,10000,1,37,0.043310948,0.00190542,1908.512635,929403.434,281,1,318,0,10000,0,10000,0.051966664
4.5,0.006,94,0,10000,1,35,0.034072655,0.000527673,1803.652445,503333.2257,965,0,10000,0,10000,1,0.388087,0.051393723
4.5,0.006,106,1,405,1,16,0.045871491,0.002124947,1746.494792,739784.4791,388,0,10000,0,10000,0,10000,0.063002033
4.5,0.006,116,0,10000,1,58,0.026819116,0.00053329,2203.00211,683154.6308,478,1,536,0,10000,0,10000,0.053399575
4.5,0.006,103,0,10000,1,26,0.045609225,0.003211902,1755.547423,786242.7014,974,0,10000,0,10000,1,0.263021,0.040067591
4.5,0.006,117,0,10000,1,37,0.072335689,0.004750022,1270.718457,545872.8029,963,0,10000,0,10000,1,0.245731,0.053977152
4.5,0.006,96,1,342,1,99,0.108147684,0.013277265,1087.240506,412831.0097,241,0,10000,0,10000,0,10000,0.061846869
4.5,0.006,93,0,10000,1,80,0.054489224,0.009974595,1832.257642,695287.7349,920,0,10000,0,10000,1,0.285934,0.057348779
4.5,0.006,113,0,10000,1,30,0.042530226,0.000984862,1657.02381,713492.0647,970,0,10000,0,10000,1,0.169322,0.057318654
4.5,0.006,84,1,628,1,44,0.051622279,0.002545697,1454.409326,473348.2832,583,0,10000,0,10000,0,10000,0.063845228
4.5,0.006,139,0,10000,1,15,0.020962732,0.000419431,2406.885185,928520.9757,274,1,289,0,10000,0,10000,0.058435409
4.5,0.006,99,0,10000,1,119,0.043943719,0.000550491,1415.987457,310179.3123,881,0,10000,0,10000,1,0.245829,0.063803333
4.5,0.006,111,0,10000,1,16,0.038508644,0.001433495,1897.158163,852232.3801,984,0,10000,0,10000,1,0.170118,0.041193975
4.5,0.006,0,0,10000,1,22,0.003992136,2.74E-06,3499.053571,46242.22927,60,1,82,0,10000,0,10000,0.065207422
4.5,0.006,86,0,10000,1,34,0.025529797,0.00024958,2076.566406,470457.6909,260,1,294,0,10000,0,10000,0.075707393
4.5,0.006,106,0,10000,1,30,0.021596664,0.000250745,2262.485861,719653.1907,393,1,423,0,10000,0,10000,0.058256188
4.5,0.006,98,0,10000,1,37,0.053070016,0.001865488,1573.718213,635879.2723,877,1,914,0,10000,0,10000,0.049329552
4.5,0.006,105,0,10000,1,35,0.014223408,8.52E-05,2656.814815,389685.7805,220,1,255,0,10000,0,10000,0.057882594
4.5,0.0065,82,1,195,1,59,0.096717898,0.028411556,1793.045802,1050693.326,135,0,10000,0,10000,0,10000,0.063107784
4.5,0.0065,92,0,10000,1,17,0.03002891,0.003695264,2414.250441,950842.5793,571,1,588,0,10000,0,10000,0.061195869
4.5,0.0065,78,1,249,1,30,0.057184015,0.010529649,1877.275701,632133.6576,218,0,10000,0,10000,0,10000,0.060462615
4.5,0.0065,83,0,10000,1,21,0.056270642,0.005079413,1647.101538,881387.2974,979,0,10000,0,10000,1,0.10643,0.070043476
4.5,0.0065,91,0,10000,1,18,0.044941305,0.003032503,1896.313906,892350.7982,982,0,10000,0,10000,1,0.103994,0.072702743
4.5,0.0065,83,0,10000,1,19,0.021137853,0.00025439,2268.861702,702904.4277,192,1,211,0,10000,0,10000,0.06402554
4.5,0.0065,86,1,179,1,15,0.040594388,0.010289456,2660.836478,1141310.552,163,0,10000,0,10000,0,10000,0.072040836
4.5,0.0065,87,1,277,1,29,0.06902896,0.00822434,1637.460905,1065329.598,247,0,10000,0,10000,0,10000,0.065712448
4.5,0.0065,88,0,10000,1,33,0.069963395,0.007267919,1464.136119,721447.0313,746,1,779,0,10000,0,10000,0.065128386
4.5,0.0065,95,0,10000,1,20,0.040944473,0.000819635,1658.146965,629100.4449,630,1,650,0,10000,0,10000,0.060752156
4.5,0.0065,90,0,10000,1,15,0.042653073,0.001340807,1766.95082,675715.697,370,1,385,0,10000,0,10000,0.075873309
4.5,0.0065,95,0,10000,1,46,0.049840495,0.000922613,1425.544462,541725.677,645,1,691,0,10000,0,10000,0.072845224
4.5,0.0065,83,0,10000,1,55,0.072525366,0.006842351,1327.856148,600474.2972,866,1,921,0,10000,0,10000,0.070317061
4.5,0.0065,84,1,203,1,14,0.104279401,0.031541893,1893.048913,1379004.003,188,0,10000,0,10000,0,10000,0.05372247
4.5,0.0065,66,1,195,1,29,0.035725371,0.002903404,2263.3,1047206.748,164,0,10000,0,10000,0,10000,0.067841572
4.5,0.0065,79,0,10000,1,30,0.060334546,0.002835058,1491.541408,691733.1986,970,0,10000,0,10000,1,0.29376,0.071306012
4.5,0.0065,110,1,470,1,39,0.047649908,0.007180426,1813.828639,658945.7289,430,0,10000,0,10000,0,10000,0.053665526
4.5,0.0065,83,0,10000,1,57,0.045712914,0.001455067,1534.122588,426266.8703,885,1,942,0,10000,0,10000,0.056560228
4.5,0.0065,86,0,10000,1,31,0.071918539,0.005266578,1307.26943,557802.5347,969,0,10000,0,10000,1,0.0462863,0.10342517
4.5,0.0065,94,0,10000,1,19,0.053653505,0.001643353,1465.326351,625317.1019,911,1,930,0,10000,0,10000,0.055440747
4.5,0.007,79,1,674,1,26,0.073792588,0.006054862,1206.231726,549080.3647,647,0,10000,0,10000,0,10000,0.057780409
4.5,0.007,99,0,10000,1,165,0.072156219,0.004090558,1255.528279,430564.4056,835,0,10000,0,10000,1,0.0607662,0.067358319
4.5,0.007,76,0,10000,1,24,0.05808293,0.003440851,1574.921348,732023.7017,360,1,384,0,10000,0,10000,0.079785345
4.5,0.007,84,1,207,1,34,0.070322409,0.00880035,1816.571429,1368867.816,172,0,10000,0,10000,0,10000,0.06598011
4.5,0.007,0,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,5,0,10000,0,10000,nan
4.5,0.007,86,0,10000,1,58,0.091451524,0.007158084,1120.061834,503553.4098,942,0,10000,0,10000,1,0.484407,0.060381081
4.5,0.007,79,1,293,1,24,0.064790661,0.009765077,1709.659091,926660.3686,268,0,10000,0,10000,0,10000,0.064011375
4.5,0.007,90,0,10000,1,42,0.040422582,0.001354979,1733.575397,682402.2205,256,1,298,0,10000,0,10000,0.068394239
4.5,0.007,81,0,10000,1,58,0.054151968,0.002162572,1584.85567,916226.0616,198,1,256,0,10000,0,10000,0.081196001
4.5,0.007,89,1,484,1,13,0.072629392,0.006409107,1473.858065,888057.7605,469,0,10000,0,10000,0,10000,0.073348456
4.5,0.007,75,0,10000,1,159,0.069353555,0.006001019,1510.358657,783859.9261,570,1,729,0,10000,0,10000,0.075035346
4.5,0.007,71,0,10000,1,36,0.068403861,0.014548118,1645.484211,821351.6603,289,1,325,0,10000,0,10000,0.079611566
4.5,0.007,80,1,278,1,29,0.08592495,0.011504409,1554.168033,1127262.738,248,0,10000,0,10000,0,10000,0.050049604
4.5,0.007,83,1,543,1,20,0.052171551,0.007165393,1684.664093,719150.2347,522,0,10000,0,10000,0,10000,0.084610894
4.5,0.007,72,1,471,1,11,0.056303799,0.004000159,1581.028571,680048.7091,459,0,10000,0,10000,0,10000,0.085699814
4.5,0.007,88,0,10000,1,19,0.043423478,0.001021452,1711.5225,819500.2895,404,1,423,0,10000,0,10000,0.055874293
4.5,0.007,75,0,10000,1,11,0.089697074,0.011655985,1376,937586.5736,391,1,402,0,10000,0,10000,0.0852518
4.5,0.007,72,1,401,1,17,0.057843119,0.002092513,1415.844327,758257.4349,383,0,10000,0,10000,0,10000,0.072579008
4.5,0.007,77,0,10000,1,74,0.049800031,0.001572968,1497.296095,479007.1715,926,0,10000,0,10000,1,0.283069,0.07571241
4.5,0.007,82,0,10000,1,47,0.071161427,0.023391765,1872.811475,629562.5218,248,1,295,0,10000,0,10000,0.098515795
4.5,0.0075,86,0,10000,1,45,0.079000765,0.008084201,1473.570093,766529.0052,325,1,370,0,10000,0,10000,0.071701678
4.5,0.0075,60,0,10000,1,16,0.055887872,0.002355471,1497.42449,541493.7157,984,0,10000,0,10000,1,0.326531,0.079837192
4.5,0.0075,81,1,247,1,31,0.054614372,0.005004695,1665.488152,896525.1219,215,0,10000,0,10000,0,10000,0.085998667
4.5,0.0075,74,0,10000,1,16,0.035589651,0.002835777,2102.331683,1175693.301,206,1,222,0,10000,0,10000,0.067132133
4.5,0.0075,75,1,229,1,31,0.083542553,0.015750689,1536.823834,743304.0933,197,0,10000,0,10000,0,10000,0.082363652
4.5,0.0075,71,1,651,1,121,0.069472119,0.009054743,1499.215238,766270.8508,529,0,10000,0,10000,0,10000,0.081292092
4.5,0.0075,72,1,144,1,63,0.054784871,0.004390318,1599.573333,570668.5913,79,0,10000,0,10000,0,10000,0.09096102
4.5,0.0075,78,1,181,1,43,0.035068306,0.001216459,1762.165414,344722.2884,137,0,10000,0,10000,0,10000,0.078175392
4.5,0.0075,106,0,10000,1,69,0.068684655,0.004146913,1338.062087,517188.3647,761,1,830,0,10000,0,10000,0.075643995
4.5,0.0075,71,0,10000,1,23,0.058729928,0.014146091,2042.920863,1082317.008,143,1,166,0,10000,0,10000,0.072000542
4.5,0.0075,88,0,10000,1,107,0.07251631,0.015787404,1252.481132,339613.2119,110,1,217,0,10000,0,10000,0.068053468
4.5,0.0075,75,1,627,1,35,0.056202251,0.004360059,1612.145051,723864.3493,590,0,10000,0,10000,0,10000,0.072034842
4.5,0.0075,66,0,10000,1,92,0.060907599,0.002486566,1263.275974,394379.2453,312,1,404,0,10000,0,10000,0.083049498
4.5,0.0075,81,1,820,1,27,0.056835761,0.002771306,1525.006345,705330.0926,792,0,10000,0,10000,0,10000,0.082385004
4.5,0.0075,68,0,10000,1,27,0.025438196,0.000847605,2396.262774,822020.1499,141,1,168,0,10000,0,10000,0.072438039
4.5,0.0075,79,0,10000,1,45,0.05198211,0.002411794,1600.916764,711948.0107,857,1,902,0,10000,0,10000,0.086199963
4.5,0.0075,76,1,468,1,18,0.054766709,0.005594911,1823.41573,1139529.753,449,0,10000,0,10000,0,10000,0.060736186
4.5,0.0075,74,1,330,1,37,0.055181018,0.007097094,1540.909408,491224.6956,291,0,10000,0,10000,0,10000,0.070030115
4.5,0.0075,66,0,10000,1,45,0.062994385,0.002218953,1297.595163,400779.406,955,0,10000,0,10000,1,0.1609,0.078562751
4.5,0.0075,75,1,216,1,21,0.032795318,0.003608459,2250.752632,1172706.481,194,0,10000,0,10000,0,10000,0.087167159
4.5,0.008,71,1,200,1,80,0.101415638,0.007752621,931.3478261,263657.7399,119,0,10000,0,10000,0,10000,0.083998541
4.5,0.008,52,1,144,1,46,0.103718478,0.02215252,1553.301075,983271.4362,97,0,10000,0,10000,0,10000,0.069742719
4.5,0.008,74,1,263,1,26,0.052195042,0.007115177,1813.176724,758203.1455,236,0,10000,0,10000,0,10000,0.078845759
4.5,0.008,59,1,183,1,37,0.028035597,0.001862582,2377.971631,815442.7935,145,0,10000,0,10000,0,10000,0.073674279
4.5,0.008,67,1,841,1,134,0.070849587,0.00327467,1126.345221,305897.6783,705,0,10000,0,10000,0,10000,0.081810475
4.5,0.008,81,1,299,1,35,0.09834913,0.014120304,1317.671815,730359.4792,263,0,10000,0,10000,0,10000,0.090828284
4.5,0.008,57,0,10000,1,28,0.064782593,0.009084708,1376.643216,441298.8392,601,1,629,0,10000,0,10000,0.069845017
4.5,0.008,58,1,386,1,60,0.14197629,0.022030592,850.7133956,407097.5689,325,0,10000,0,10000,0,10000,0.082070221
4.5,0.008,73,1,163,1,26,0.076975826,0.012407148,1723.625954,927671.5471,135,0,10000,0,10000,0,10000,0.07810135
4.5,0.008,72,0,10000,1,23,0.074624316,0.005448998,1277.053443,534801.1194,977,0,10000,0,10000,1,0.110345,0.092308126
4.5,0.008,89,1,770,1,40,0.057975892,0.005566607,1495.183448,627448.8863,729,0,10000,0,10000,0,10000,0.086447778
4.5,0.008,68,0,10000,1,12,0.104167441,0.006050613,1169.267717,903873.6764,258,1,270,0,10000,0,10000,0.072439113
4.5,0.008,75,0,10000,1,21,0.061976458,0.006749045,1919.193548,1061091.156,128,1,149,0,10000,0,10000,0.089584294
4.5,0.008,74,1,189,1,43,0.052788479,0.002363004,1529.595745,759118.8224,145,0,10000,0,10000,0,10000,0.076296131
4.5,0.008,86,1,166,1,26,0.082431571,0.014745722,1857.37037,1251849.715,139,0,10000,0,10000,0,10000,0.075720664
4.5,0.008,77,1,291,1,22,0.071990558,0.005190599,1391.148289,658958.3925,267,0,10000,0,10000,0,10000,0.087318
4.5,0.008,72,1,268,1,40,0.050314756,0.001669667,1417.973094,331160.3042,227,0,10000,0,10000,0,10000,0.084138394
4.5,0.008,70,1,209,1,16,0.073864434,0.011734088,1715.281915,1115964.851,192,0,10000,0,10000,0,10000,0.096390075
4.5,0.008,68,0,10000,1,60,0.094067372,0.003858573,924.1328671,203692.1187,576,1,636,0,10000,0,10000,0.082802555
4.5,0.008,80,0,10000,1,62,0.036432916,0.000605454,1719.277228,439390.3588,105,1,167,0,10000,0,10000,0.092212209
4.5,0.0085,68,1,325,1,114,0.091784104,0.011193089,972.1941748,331680.0788,210,0,10000,0,10000,0,10000,0.096655783
4.5,0.0085,61,1,228,1,21,0.056521359,0.007012195,1770.757426,979942.9065,206,0,10000,0,10000,0,10000,0.082310865
4.5,0.0085,62,1,255,1,39,0.132563395,0.010435962,903.1753555,570065.5759,215,0,10000,0,10000,0,10000,0.091255266
4.5,0.0085,68,1,234,1,27,0.088374834,0.010033395,1397.138614,1151454.337,206,0,10000,0,10000,0,10000,0.099017922
4.5,0.0085,61,1,284,1,34,0.078047382,0.004315787,1228.681633,724984.3966,249,0,10000,0,10000,0,10000,0.07891952
4.5,0.0085,66,0,10000,1,21,0.026894965,0.000540657,2177.496212,663494.3788,268,1,289,0,10000,0,10000,0.082716135
4.5,0.0085,62,1,231,1,37,0.058046465,0.003821252,1663.084656,741063.1251,193,0,10000,0,10000,0,10000,0.080709697
4.5,0.0085,78,1,790,1,16,0.074182005,0.003387875,1250.846554,670637.1858,773,0,10000,0,10000,0,10000,0.100617217
4.5,0.0085,63,1,128,1,24,0.078819415,0.011925402,1810.030303,1221073.605,103,0,10000,0,10000,0,10000,0.09402285
4.5,0.0085,63,0,10000,1,17,0.11456729,0.020243268,1087.983092,711691.8862,418,1,435,0,10000,0,10000,0.081229908
4.5,0.0085,64,1,417,1,38,0.070139072,0.009812344,1290.216578,492732.1911,378,0,10000,0,10000,0,10000,0.084674991
4.5,0.0085,63,0,10000,1,31,0.059846544,0.002174295,1364.363731,637492.4345,969,0,10000,0,10000,1,0.197266,0.119729952
4.5,0.0085,64,0,10000,1,49,0.033346199,0.000164011,1780.337209,154526.8049,90,1,139,0,10000,0,10000,0.102467642
4.5,0.0085,69,0,10000,1,35,0.045027522,0.002218727,1628.548611,897981.6921,148,1,183,0,10000,0,10000,0.09677449
4.5,0.0085,65,1,129,1,60,0.128099456,0.022465807,1063.1875,361734.4023,68,0,10000,0,10000,0,10000,0.092357414
4.5,0.0085,73,1,140,1,15,0.050685336,0.010592464,2193.8,954201.5933,124,0,10000,0,10000,0,10000,0.071714873
4.5,0.0085,66,0,10000,1,31,0.040257007,0.000500004,1605.971074,460204.4909,246,1,277,0,10000,0,10000,0.08474607
4.5,0.0085,66,0,10000,1,26,0.048168223,0.002630813,1799.544474,798505.7359,375,1,401,0,10000,0,10000,0.102455686
4.5,0.0085,67,0,10000,1,35,0.07475233,0.005959493,1404.846715,658908.1687,415,1,450,0,10000,0,10000,0.077294774
4.5,0.0085,72,1,228,1,44,0.085459459,0.018517371,1458.251397,1004068.646,183,0,10000,0,10000,0,10000,0.086037783
4.5,0.009,68,1,133,1,38,0.069793646,0.004849055,1528.404494,733015.9263,93,0,10000,0,10000,0,10000,0.106659829
4.5,0.009,56,1,400,1,19,0.092082313,0.008956326,1132.420213,591808.3766,380,0,10000,0,10000,0,10000,0.11691882
4.5,0.009,76,1,490,1,106,0.055024328,0.001483064,1228.440633,144101.9404,383,0,10000,0,10000,0,10000,0.098493941
4.5,0.009,70,1,616,1,20,0.117158737,0.016737522,1055.979695,644951.5258,595,0,10000,0,10000,0,10000,0.086276694
4.5,0.009,61,1,674,1,19,0.103369644,0.015196777,1175.06,662998.5702,654,0,10000,0,10000,0,10000,0.102273927
4.5,0.009,65,1,301,1,41,0.070318444,0.0061824,1352.458824,606855.6601,259,0,10000,0,10000,0,10000,0.089514492
4.5,0.009,70,1,140,1,38,0.075699417,0.015060909,1693.876289,672995.1806,101,0,10000,0,10000,0,10000,0.095616432
4.5,0.009,69,1,136,1,14,0.106317752,0.041974236,1857.810345,1160483.067,120,0,10000,0,10000,0,10000,0.07698856
4.5,0.009,65,0,10000,1,98,0.084821332,0.004850055,1087.980477,360643.1254,465,1,563,0,10000,0,10000,0.094120699
4.5,0.009,57,1,207,1,66,0.100804527,0.013534872,877.1617647,171038.6209,140,0,10000,0,10000,0,10000,0.122430071
4.5,0.009,64,1,137,1,27,0.096608991,0.024419057,1664.87619,923623.099,109,0,10000,0,10000,0,10000,0.110285396
4.5,0.009,62,0,10000,1,24,0.084926062,0.007527348,1253.03252,737241.0775,373,1,397,0,10000,0,10000,0.10928673
4.5,0.009,54,1,214,1,33,0.092470533,0.02632083,1620.698864,1057116.415,180,0,10000,0,10000,0,10000,0.082808424
4.5,0.009,67,1,416,1,92,0.118227856,0.009190055,923.6426332,414338.6372,323,0,10000,0,10000,0,10000,0.099188181
4.5,0.009,61,1,150,1,28,0.100256623,0.016019227,1488.327586,1191597.013,120,0,10000,0,10000,0,10000,0.098042313
4.5,0.009,61,1,131,1,24,0.139873857,0.048601878,1607.833333,1368377.59,106,0,10000,0,10000,0,10000,0.083093755
4.5,0.009,74,0,10000,1,21,0.061278429,0.005228866,1475.398467,660923.2435,265,1,286,0,10000,0,10000,0.084875341
4.5,0.009,59,1,130,1,36,0.132022285,0.042275475,1470.568182,997399.4044,92,0,10000,0,10000,0,10000,0.087841116
4.5,0.009,62,1,273,1,40,0.138947617,0.016653073,935.4008811,606761.1389,231,0,10000,0,10000,0,10000,0.099852258
4.5,0.009,57,0,10000,1,99,0.078385758,0.004547751,1190.572581,638260.3415,500,1,599,0,10000,0,10000,0.104138987
4.5,0.0095,50,1,280,1,21,0.058739985,0.00138636,1218.228346,466273.2707,258,0,10000,0,10000,0,10000,0.116417494
4.5,0.0095,69,1,347,1,114,0.07623231,0.002986885,1105.504386,354148.9517,232,0,10000,0,10000,0,10000,0.107428071
4.5,0.0095,56,1,219,1,26,0.08501433,0.006594025,1162.526596,698002.6961,192,0,10000,0,10000,0,10000,0.110308068
4.5,0.0095,58,1,287,1,30,0.086080545,0.003573328,1053.968254,431126.2847,256,0,10000,0,10000,0,10000,0.106994704
4.5,0.0095,47,1,150,1,44,0.112879497,0.010807946,1269.455446,1146023.595,105,0,10000,0,10000,0,10000,0.117733463
4.5,0.0095,58,1,261,1,35,0.039612205,0.006442619,2237.217195,972409.2922,225,0,10000,0,10000,0,10000,0.094728448
4.5,0.0095,69,1,224,1,17,0.046215851,0.002568535,1657.722772,545728.438,206,0,10000,0,10000,0,10000,0.110159615
4.5,0.0095,60,0,10000,1,74,0.067100788,0.002515979,1164.090909,181251.8843,125,1,199,0,10000,0,10000,0.095035213
4.5,0.0095,60,0,10000,1,57,0.096464808,0.007671924,1047.112994,481363.0946,181,1,238,0,10000,0,10000,0.118331481
4.5,0.0095,53,1,279,1,36,0.069547277,0.001497103,1144.55042,385090.4239,242,0,10000,0,10000,0,10000,0.094023538
4.5,0.0095,67,1,261,1,43,0.047567907,0.003675826,1650.71831,367277.3291,217,0,10000,0,10000,0,10000,0.10653931
4.5,0.0095,55,1,120,1,23,0.087337837,0.010985219,1594.747253,1050757.134,95,0,10000,0,10000,0,10000,0.096892774
4.5,0.0095,49,1,179,1,82,0.064982397,0.007556585,1386.173913,228164.5785,96,0,10000,0,10000,0,10000,0.102873853
4.5,0.0095,52,0,10000,1,32,0.039977142,0.001094351,1782.784314,735558.4437,157,1,189,0,10000,0,10000,0.093820543
4.5,0.0095,66,1,222,1,29,0.131758981,0.022107297,1096.234043,824586.2963,192,0,10000,0,10000,0,10000,0.127648056
4.5,0.0095,65,0,10000,1,63,0.076495068,0.008669473,1288.794872,372394.7613,121,1,184,0,10000,0,10000,0.099634188
4.5,0.0095,63,1,238,1,32,0.09195032,0.013096407,1295.442786,1069552.535,205,0,10000,0,10000,0,10000,0.085976379
4.5,0.0095,66,0,10000,1,33,0.101205598,0.017782235,1818.4,1746639.44,109,1,142,0,10000,0,10000,0.129438576
4.5,0.0095,65,1,270,1,34,0.123502859,0.010568716,977.5324675,675945.816,235,0,10000,0,10000,0,10000,0.101221887
4.5,0.0095,59,0,10000,1,15,0.035804738,0.001133227,1837.50519,453506.6721,293,1,308,0,10000,0,10000,0.102384264
4.5,0.01,45,1,191,1,21,0.052978506,0.001859823,1444.963636,588980.7744,169,0,10000,0,10000,0,10000,0.121106247
4.5,0.01,63,1,213,1,33,0.119901493,0.01135099,979.2,469341.6914,179,0,10000,0,10000,0,10000,0.130095741
4.5,0.01,60,1,293,1,70,0.075125057,0.007246507,1310.023041,347151.8382,221,0,10000,0,10000,0,10000,0.117480942
4.5,0.01,69,0,10000,1,43,0.039266783,0.001271915,1845.239437,618485.9286,75,1,118,0,10000,0,10000,0.107094931
4.5,0.01,58,1,214,1,25,0.092979179,0.013455281,1254.01087,705368.9781,188,0,10000,0,10000,0,10000,0.164392348
4.5,0.01,60,1,557,1,14,0.084678123,0.005296634,1080.436803,418012.6289,542,0,10000,0,10000,0,10000,0.11039394
4.5,0.01,58,0,10000,1,59,0.064700463,0.000757249,1143.4875,196618.7498,84,1,143,0,10000,0,10000,0.120263353
4.5,0.01,51,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,119,0,10000,0,10000,0.111848613
4.5,0.01,58,0,10000,1,17,0.045811414,0.000795431,1616.624309,822852.2235,185,1,202,0,10000,0,10000,0.085492015
4.5,0.01,53,1,130,1,39,0.106858147,0.010616851,1300.348837,927696.5992,90,0,10000,0,10000,0,10000,0.114212414
4.5,0.01,56,0,10000,1,21,0.086497928,0.013422421,1749.010753,1163161.538,97,1,118,0,10000,0,10000,0.144193059
4.5,0.01,45,1,317,1,53,0.056847718,0.005483321,1536.84556,414556.0611,263,0,10000,0,10000,0,10000,0.119760549
4.5,0.01,103,1,302,1,14,0.077018516,0.012405111,1662.028269,1338279.568,287,0,10000,0,10000,0,10000,0.09971878
4.5,0.01,69,1,124,1,28,0.071421558,0.013325496,1840.065934,942581.8198,95,0,10000,0,10000,0,10000,0.107961738
4.5,0.01,56,1,286,1,22,0.06773917,0.003171029,1296.837838,602287.8965,263,0,10000,0,10000,0,10000,0.104793439
4.5,0.01,49,1,339,1,71,0.093022254,0.004554101,996.7870722,250255.0573,267,0,10000,0,10000,0,10000,0.126840016
4.5,0.01,49,1,126,1,23,0.054615284,0.002337259,1607,1022744.163,102,0,10000,0,10000,0,10000,0.099121558
4.5,0.01,58,1,128,1,12,0.128715888,0.033117927,1623.945455,1356057.47,114,0,10000,0,10000,0,10000,0.084894525
4.5,0.01,61,0,10000,1,87,0.237019119,0.039668475,454.1944444,134088.7122,40,1,127,0,10000,0,10000,0.121362543
4.5,0.01,50,1,120,1,71,0.090277553,0.005716148,867.6046512,204067.867,47,0,10000,0,10000,0,10000,0.119071421
4.5,0.0105,52,1,483,1,48,0.124227754,0.012994559,869.7953488,333369.3674,434,0,10000,0,10000,0,10000,0.103093411
4.5,0.0105,52,1,144,1,28,0.066039711,0.0143919,1840.882883,728350.2836,115,0,10000,0,10000,0,10000,0.117239404
4.5,0.0105,43,1,196,1,53,0.060367415,0.004658728,1484.601449,394464.2252,142,0,10000,0,10000,0,10000,0.141777269
4.5,0.0105,53,1,177,1,22,0.081623159,0.008844457,1340.04,599995.1584,154,0,10000,0,10000,0,10000,0.111077956
4.5,0.0105,56,1,256,1,98,0.146567293,0.019314365,694.7777778,170140.0552,157,0,10000,0,10000,0,10000,0.114754474
4.5,0.0105,57,1,110,1,45,0.093839973,0.015361092,1286.152542,413055.4174,63,0,10000,0,10000,0,10000,0.114166695
4.5,0.0105,57,1,119,1,102,0.136620792,0.002014905,286.1666667,32449.97222,16,0,10000,0,10000,0,10000,0.134831984
4.5,0.0105,54,1,107,1,43,0.056072383,0.002096074,1485.965517,518516.585,62,0,10000,0,10000,0,10000,0.130061708
4.5,0.0105,59,0,10000,1,25,0.093270475,0.01152864,1515.53125,1158064.499,100,1,125,0,10000,0,10000,0.119567605
4.5,0.0105,43,1,229,1,51,0.07888056,0.004385267,1193.190751,367351.0908,177,0,10000,0,10000,0,10000,0.114803281
4.5,0.0105,56,1,112,1,36,0.081260314,0.0062313,1355,558789.0423,75,0,10000,0,10000,0,10000,0.123506041
4.5,0.0105,63,1,185,1,57,0.056946802,0.00422013,1313.650407,391514.7477,127,0,10000,0,10000,0,10000,0.111970794
4.5,0.0105,45,1,132,1,49,0.128790841,0.019998915,1257.807692,1069771.232,82,0,10000,0,10000,0,10000,0.128311596
4.5,0.0105,48,1,111,1,40,0.063125557,0.001927673,1387.2,530890.3138,69,0,10000,0,10000,0,10000,0.112034033
4.5,0.0105,44,0,10000,1,37,0.041972553,0.001991424,1709.477612,487448.548,71,1,108,0,10000,0,10000,0.116608833
4.5,0.0105,48,1,107,1,51,0.095281439,0.002917376,927.372549,259960.6651,55,0,10000,0,10000,0,10000,0.134267811
4.5,0.0105,48,1,108,1,43,0.070380528,0.01062435,1778.457627,852666.5194,63,0,10000,0,10000,0,10000,0.113277003
