"","Low-Density Growth Rate","Migration Rate","Suppressed","Gen Suppressed","Chased","Gen Chased","Avg Nondrive GC during Chase","Var in Nondrive GC during Chase","Avg Overall GC during Chase","Var in Overall GC During Chase","Avg Popsize during Chase","Var in Popsize during Chase","Duration of Chase","Drive Lost","Gen Drive Lost","Equilibrium State","Gen Equilibrium State","Simulation Stopped after 1000","Rate One Drive at End","R1 Resistance Occurred","Gen 10000 R1 Alleles Formed","DriveLostWithChase","DriveLostWithoutChase"
"95",2,0.02,0,10000,1,39,0.407243333,0.015271139,0.335241167,0.015488915,311.5,16119.91667,10,1,49,0,10000,0,10000,0,10000,1,0
"96",2,0.02,0,10000,1,35,0.052882601,0.00303822,0.0436478,0.002042614,20554.07292,226738823.4,100,1,135,0,10000,0,10000,0,10000,1,0
"97",2,0.02,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,45,0,10000,0,10000,0,10000,0,1
"98",2,0.02,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,44,0,10000,0,10000,0,10000,0,1
"99",2,0.02,0,10000,1,37,0.369040846,0.070407695,0.307030154,0.043196531,332.6923077,48923.75148,17,1,54,0,10000,0,10000,0,10000,1,0
"100",2,0.02,1,72,1,39,0.436765538,0.019504354,0.381321269,0.012384002,409.0769231,18031.76331,30,0,10000,0,10000,0,10000,0,10000,0,0
"101",2,0.0225,1,85,1,41,0.517170081,0.046731017,0.486089757,0.034928305,211.5405405,22611.65376,41,0,10000,0,10000,0,10000,0,10000,0,0
"102",2,0.0225,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,41,0,10000,0,10000,0,10000,0,1
"103",2,0.0225,0,10000,1,33,0.2996888,0.015273739,0.283711,0.007890899,208.1333333,39371.44889,19,1,52,0,10000,0,10000,0,10000,1,0
"104",2,0.0225,1,45,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"105",2,0.0225,1,42,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"106",2,0.0225,0,10000,1,34,0.080761931,0.0095894,0.068483693,0.008345545,15044.30137,143988158.3,77,1,111,0,10000,0,10000,0,10000,1,0
"107",2,0.0225,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,42,0,10000,0,10000,0,10000,0,1
"108",2,0.0225,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,42,0,10000,0,10000,0,10000,0,1
"109",2,0.0225,0,10000,1,33,0.066639228,0.002636191,0.056415711,0.002167931,10484.58462,51283959.01,69,1,102,0,10000,0,10000,0,10000,1,0
"110",2,0.0225,0,10000,1,31,0.2107596,0.005354736,0.183716075,0.004716123,586.75,103301.1875,12,1,43,0,10000,0,10000,0,10000,1,0
