"","Efficiency","Low-Density Growth Rate","Suppressed","Gen Suppressed","Chased","Gen Chased","Avg Nondrive GC during Chase","Var in Nondrive GC during Chase","Avg Overall GC during Chase","Var in Overall GC During Chase","Avg Popsize during Chase","Var in Popsize during Chase","Duration of Chase","Drive Lost","Gen Drive Lost","Equilibrium State","Gen Equilibrium State","Simulation Stopped after 1000","Rate One Drive at End","R1 Resistance Occurred","Gen 10000 R1 Alleles Formed","DriveLostWithChase","DriveLostWithoutChase"
"6798",0.96,3.5,1,51,1,19,0.141489085,0.003862032,0.097428442,0.002429424,1429.538462,1124253.633,30,0,10000,0,10000,0,10000,0,10000,0,0
"6799",0.96,3.5,1,47,1,24,0.100465806,0.000608734,0.084097553,0.000340545,679.4117647,183338.7128,21,0,10000,0,10000,0,10000,0,10000,0,0
"6800",0.96,3.5,1,51,1,19,0.12750188,0.019724888,0.07560088,0.006183478,1695.08,1240865.194,30,0,10000,0,10000,0,10000,0,10000,0,0
"6801",0.96,4,1,59,1,21,0.200692759,0.015407364,0.138779322,0.008142721,1185.15625,2089932.757,36,0,10000,0,10000,0,10000,0,10000,0,0
"6802",0.96,4,1,68,1,20,0.077550629,0.00198614,0.054894181,0.001055384,2871.571429,11044666.01,46,0,10000,0,10000,0,10000,0,10000,0,0
"6803",0.96,4,1,101,1,20,0.100905565,0.003340952,0.064300659,0.001470176,4099.459459,16244718.6,78,0,10000,0,10000,0,10000,0,10000,0,0
"6804",0.96,4,1,60,1,24,0.13819111,0.006134856,0.092922543,0.002434231,763.9333333,234864.8622,34,0,10000,0,10000,0,10000,0,10000,0,0
"6805",0.96,4,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6806",0.96,4,1,129,1,19,0.112244221,0.006458278,0.079197346,0.003604017,3827.699029,36549404.87,107,0,10000,0,10000,0,10000,0,10000,0,0
"6807",0.96,4,1,73,1,20,0.130733526,0.004512945,0.092755283,0.002663477,753,263016.2128,51,0,10000,0,10000,0,10000,0,10000,0,0
"6808",0.96,4,1,105,1,20,0.071780127,0.000502667,0.044819867,0.000204907,2314.101266,1512730.926,83,0,10000,0,10000,0,10000,0,10000,0,0
"6809",0.96,4,0,10000,1,24,0.152793976,0.01311986,0.111308768,0.00838817,3065.884615,15693216.53,108,1,132,0,10000,0,10000,0,10000,1,0
"6810",0.96,4,1,79,1,19,0.13473593,0.00378142,0.095732191,0.002818933,1318.314815,1063539.512,58,0,10000,0,10000,0,10000,0,10000,0,0
"6811",0.96,4,1,143,1,20,0.099459069,0.007300816,0.069887739,0.004252856,2963.456897,9347881.869,120,0,10000,0,10000,0,10000,0,10000,0,0
"6812",0.96,4,1,76,1,20,0.093994416,0.003233239,0.063136772,0.001419089,4476.46,30467498.49,54,0,10000,0,10000,0,10000,0,10000,0,0
"6813",0.96,4,1,71,1,21,0.146967965,0.012438012,0.101058116,0.005698143,1256.790698,855149.5608,47,0,10000,0,10000,0,10000,0,10000,0,0
"6814",0.96,4,1,28,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6815",0.96,4,1,35,1,23,0.17719,0.000612729,0.123302083,0.00125386,492.1666667,4045.138889,10,0,10000,0,10000,0,10000,0,10000,0,0
"6816",0.96,4,1,96,1,25,0.101271651,0.008891575,0.070867062,0.004901941,5088.030769,29944649.45,69,0,10000,0,10000,0,10000,0,10000,0,0
"6817",0.96,4,1,85,1,26,0.050377523,0.001709458,0.033183505,0.000860752,13289.24528,182136157.6,57,0,10000,0,10000,0,10000,0,10000,0,0
"6818",0.96,4,1,129,1,26,0.134508088,0.022214203,0.095626211,0.011773787,2032.57732,3398540.409,101,0,10000,0,10000,0,10000,0,10000,0,0
"6819",0.96,4,1,28,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6820",0.96,4,1,113,1,25,0.085520444,0.002968112,0.057593764,0.001327013,2636.975309,7178638.394,85,0,10000,0,10000,0,10000,0,10000,0,0
"6821",0.96,4.5,1,37,1,20,0.153590918,0.005095896,0.096743209,0.002800424,857.1818182,147471.9669,15,0,10000,0,10000,0,10000,0,10000,0,0
"6822",0.96,4.5,1,29,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6823",0.96,4.5,1,104,1,23,0.083256232,0.004193947,0.049774992,0.001332151,2807.36,3901750.017,79,0,10000,0,10000,0,10000,0,10000,0,0
"6824",0.96,4.5,1,30,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6825",0.96,4.5,1,92,1,20,0.069725468,0.001782001,0.0462046,0.001321367,5180.757576,16372284.4,70,0,10000,0,10000,0,10000,0,10000,0,0
"6826",0.96,4.5,1,53,1,23,0.073490404,0.001890138,0.046429367,0.0009336,5174.083333,11295649.24,28,0,10000,0,10000,0,10000,0,10000,0,0
"6827",0.96,4.5,1,124,1,21,0.083633951,0.003904169,0.051595315,0.001706976,5753,44201396.02,101,0,10000,0,10000,0,10000,0,10000,0,0
"6828",0.96,4.5,1,28,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6829",0.96,4.5,1,125,1,23,0.088563989,0.002634667,0.059104046,0.001440213,4796.989474,16575507.74,99,0,10000,0,10000,0,10000,0,10000,0,0
"6830",0.96,4.5,1,34,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6831",0.96,4.5,1,263,1,25,0.088597291,0.005362463,0.057083492,0.001988413,3980,24519799.8,235,0,10000,0,10000,0,10000,0,10000,0,0
"6832",0.96,4.5,0,10000,1,20,0.088483892,0.002018374,0.057052052,0.000944187,3938.44,23676279.61,29,1,49,0,10000,0,10000,0,10000,1,0
"6833",0.96,4.5,1,47,1,21,0.152884545,0.001974055,0.119129145,0.001336339,629.95,46033.2475,24,0,10000,0,10000,0,10000,0,10000,0,0
"6834",0.96,4.5,1,43,1,19,0.090095753,0.001017193,0.064043276,0.000799849,1429.176471,1257148.263,21,0,10000,0,10000,0,10000,0,10000,0,0
"6835",0.96,4.5,1,33,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6836",0.96,4.5,1,175,1,19,0.105373409,0.005520381,0.070906146,0.002812205,1935.608108,2658016.576,152,0,10000,0,10000,0,10000,0,10000,0,0
"6837",0.96,4.5,1,50,1,25,0.136645661,0.004624467,0.094265472,0.002470545,930.7222222,179235.9784,22,0,10000,0,10000,0,10000,0,10000,0,0
"6838",0.96,4.5,1,44,1,22,0.140808847,0.002197333,0.098449673,0.001050365,826.6,115606.5067,19,0,10000,0,10000,0,10000,0,10000,0,0
"6839",0.96,4.5,1,78,1,24,0.125650209,0.014055099,0.090574817,0.008259583,1924.319149,2680670.728,51,0,10000,0,10000,0,10000,0,10000,0,0
"6840",0.96,4.5,1,68,1,24,0.082171082,0.000517709,0.054196889,0.000365958,2183.473684,2076847.67,42,0,10000,0,10000,0,10000,0,10000,0,0
"6841",0.96,5,1,42,1,21,0.075490957,0.000452559,0.048197707,0.000266401,1646.642857,278163.6582,18,0,10000,0,10000,0,10000,0,10000,0,0
"6842",0.96,5,1,69,1,21,0.088231471,0.001182029,0.055275362,0.000426907,1842.52381,2296679.821,46,0,10000,0,10000,0,10000,0,10000,0,0
"6843",0.96,5,1,135,1,25,0.114973568,0.00714571,0.076568491,0.003323697,1862.242718,2048811.077,107,0,10000,0,10000,0,10000,0,10000,0,0
"6844",0.96,5,1,74,1,26,0.059403666,0.000547426,0.033424476,0.000191577,4175.682927,8058882.363,45,0,10000,0,10000,0,10000,0,10000,0,0
"6845",0.96,5,1,114,1,27,0.089007874,0.001802641,0.054570495,0.000659156,3391.617284,5297694.903,85,0,10000,0,10000,0,10000,0,10000,0,0
"6846",0.96,5,1,56,1,23,0.089683815,0.003970427,0.048431831,0.001294846,3567.576923,4839432.244,30,0,10000,0,10000,0,10000,0,10000,0,0
"6847",0.96,5,1,48,1,26,0.217271521,0.008939604,0.125354443,0.003776643,1280.857143,1087570.98,18,0,10000,0,10000,0,10000,0,10000,0,0
"6848",0.96,5,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6849",0.96,5,1,46,1,23,0.134199294,0.005485966,0.092335738,0.002038743,792.125,116455.6094,20,0,10000,0,10000,0,10000,0,10000,0,0
"6850",0.96,5,1,40,1,27,0.140376857,9.52e-05,0.106435286,0.00028991,861.5714286,28200.81633,11,0,10000,0,10000,0,10000,0,10000,0,0
"6851",0.96,5,1,28,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6852",0.96,5,1,42,1,21,0.116534636,0.002300588,0.070820493,0.000967472,1350.428571,205584.3878,18,0,10000,0,10000,0,10000,0,10000,0,0
"6853",0.96,5,1,81,1,26,0.221726292,0.049758441,0.150819385,0.024039517,1252.541667,1063481.582,52,0,10000,0,10000,0,10000,0,10000,0,0
"6854",0.96,5,1,58,1,27,0.155289748,0.002854635,0.101923,0.000808397,681.92,102018.8736,29,0,10000,0,10000,0,10000,0,10000,0,0
"6855",0.96,5,1,29,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6856",0.96,5,1,28,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6857",0.96,5,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6858",0.96,5,1,32,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6859",0.96,5,1,100,1,20,0.08627595,0.004745014,0.051595182,0.001315029,3365.583333,16599101.74,76,0,10000,0,10000,0,10000,0,10000,0,0
"6860",0.96,5,1,44,1,20,0.142455017,0.006104911,0.093941394,0.002497879,616.0555556,107212.2747,22,0,10000,0,10000,0,10000,0,10000,0,0
"6861",0.96,5.5,1,56,1,27,0.247887696,0.010006444,0.173240935,0.00488884,610.0869565,257949.9055,27,0,10000,0,10000,0,10000,0,10000,0,0
"6862",0.96,5.5,1,82,1,19,0.132371886,0.004631954,0.082220014,0.002122932,1350.982456,563872.7892,61,0,10000,0,10000,0,10000,0,10000,0,0
"6863",0.96,5.5,1,127,1,23,0.148780972,0.016305286,0.109379042,0.009389187,2470.083333,13116365.49,102,0,10000,0,10000,0,10000,0,10000,0,0
"6864",0.96,5.5,1,76,1,20,0.12433156,0.004404738,0.08024646,0.0019413,1625.6,2049458.88,54,0,10000,0,10000,0,10000,0,10000,0,0
"6865",0.96,5.5,1,70,1,24,0.130973848,0.003313411,0.080989593,0.001315279,1234.35,530978.3775,44,0,10000,0,10000,0,10000,0,10000,0,0
"6866",0.96,5.5,1,50,1,19,0.074835396,0.001778831,0.04129028,0.000448423,2305.48,1390188.73,29,0,10000,0,10000,0,10000,0,10000,0,0
"6867",0.96,5.5,1,125,1,24,0.095947561,0.008199863,0.058764241,0.004184278,3278.849462,7773828.02,97,0,10000,0,10000,0,10000,0,10000,0,0
"6868",0.96,5.5,1,86,1,27,0.090034158,0.002838217,0.058637758,0.001131695,3941.90566,18204633.29,57,0,10000,0,10000,0,10000,0,10000,0,0
"6869",0.96,5.5,1,97,1,29,0.122227524,0.005921494,0.080742889,0.003394028,2155.903226,3615456.345,66,0,10000,0,10000,0,10000,0,10000,0,0
"6870",0.96,5.5,1,53,1,25,0.085851982,0.001869344,0.05054805,0.000238365,2313.409091,1632507.969,26,0,10000,0,10000,0,10000,0,10000,0,0
"6871",0.96,5.5,1,55,1,22,0.089184812,0.006566678,0.047545904,0.001554552,3363.653846,7187830.072,30,0,10000,0,10000,0,10000,0,10000,0,0
"6872",0.96,5.5,1,99,1,20,0.08724858,0.002256458,0.053216163,0.000796463,3277.676056,6008273.994,75,0,10000,0,10000,0,10000,0,10000,0,0
"6873",0.96,5.5,1,86,1,22,0.104061576,0.004561755,0.065159581,0.002506108,3546.5,15366022.46,62,0,10000,0,10000,0,10000,0,10000,0,0
"6874",0.96,5.5,1,85,1,26,0.08098879,0.001037373,0.051165139,0.000379075,1717.647059,773212.4245,55,0,10000,0,10000,0,10000,0,10000,0,0
"6875",0.96,5.5,1,114,1,20,0.131309215,0.005659744,0.08252995,0.002576663,1697.693182,1792910.463,92,0,10000,0,10000,0,10000,0,10000,0,0
"6876",0.96,5.5,1,57,1,24,0.086745393,0.001620875,0.054963781,0.000662327,1919.296296,1723669.394,31,0,10000,0,10000,0,10000,0,10000,0,0
"6877",0.96,5.5,1,134,1,20,0.098907343,0.003223042,0.060410421,0.001595293,2453.093458,3030660.888,111,0,10000,0,10000,0,10000,0,10000,0,0
"6878",0.96,5.5,1,64,1,27,0.150838617,0.00976059,0.091348333,0.003175742,3224.8,11067672.23,34,0,10000,0,10000,0,10000,0,10000,0,0
"6879",0.96,5.5,1,75,1,27,0.194088002,0.006376699,0.13118109,0.00285565,771.804878,384153.5229,45,0,10000,0,10000,0,10000,0,10000,0,0
"6880",0.96,5.5,1,126,1,18,0.089665857,0.002171043,0.054405917,0.000985873,2383.70297,2896045.476,105,0,10000,0,10000,0,10000,0,10000,0,0
"6881",0.96,6,1,63,1,19,0.153795916,0.015725961,0.0932523,0.007063898,2458.135135,3851458.117,41,0,10000,0,10000,0,10000,0,10000,0,0
"6882",0.96,6,1,96,1,25,0.173239043,0.013475059,0.114156615,0.00473661,1222.892308,1048403.081,69,0,10000,0,10000,0,10000,0,10000,0,0
"6883",0.96,6,1,73,1,21,0.105696161,0.005199317,0.060472809,0.000818798,2183.630435,1460285.798,50,0,10000,0,10000,0,10000,0,10000,0,0
"6884",0.96,6,1,74,1,20,0.143415987,0.005347844,0.09524936,0.002128672,1018.808511,249383.0484,51,0,10000,0,10000,0,10000,0,10000,0,0
"6885",0.96,6,1,36,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6886",0.96,6,1,40,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6887",0.96,6,1,62,1,25,0.289054307,0.036855995,0.192882773,0.016397876,580.5333333,159790.7822,34,0,10000,0,10000,0,10000,0,10000,0,0
"6888",0.96,6,1,51,1,20,0.132884675,0.002385734,0.082450233,0.001046677,919.625,347751.901,28,0,10000,0,10000,0,10000,0,10000,0,0
"6889",0.96,6,1,132,1,24,0.103489974,0.002340115,0.066710391,0.00117678,1772.029412,1428558.323,106,0,10000,0,10000,0,10000,0,10000,0,0
"6890",0.96,6,1,75,1,19,0.128385516,0.008858121,0.081333948,0.004079842,1545.04,1734924.958,54,0,10000,0,10000,0,10000,0,10000,0,0
"6891",0.96,6,1,62,1,26,0.086576345,0.003587922,0.0573657,0.001514611,5922.862069,19764110.19,33,0,10000,0,10000,0,10000,0,10000,0,0
"6892",0.96,6,1,163,1,30,0.116635817,0.00698463,0.074858958,0.003892417,2711.866142,5908321.864,131,0,10000,0,10000,0,10000,0,10000,0,0
"6893",0.96,6,1,97,1,19,0.098772254,0.003841499,0.063618181,0.001525601,2345.388889,3819918.543,76,0,10000,0,10000,0,10000,0,10000,0,0
"6894",0.96,6,1,32,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6895",0.96,6,1,52,1,25,0.221825605,0.007856995,0.14560211,0.004283017,640.75,143720.3875,25,0,10000,0,10000,0,10000,0,10000,0,0
"6896",0.96,6,1,239,1,19,0.10813821,0.005798762,0.066736505,0.002939498,2606.830189,3437162.99,216,0,10000,0,10000,0,10000,0,10000,0,0
"6897",0.96,6,1,40,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6898",0.96,6,1,33,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6899",0.96,6,1,51,1,25,0.078488237,0.001195928,0.048877616,0.000547647,1559.368421,566866.5485,23,0,10000,0,10000,0,10000,0,10000,0,0
"6900",0.96,6,1,62,1,23,0.125887733,0.00494267,0.076708885,0.002417568,1863.060606,1292756.421,37,0,10000,0,10000,0,10000,0,10000,0,0
"6901",0.96,6.5,1,219,1,24,0.089247656,0.002674353,0.05243317,0.001036702,3990.42328,20365395.81,193,0,10000,0,10000,0,10000,0,10000,0,0
"6902",0.96,6.5,1,36,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6903",0.96,6.5,1,56,1,20,0.10934528,0.00758366,0.06635792,0.003973537,2199.766667,2484806.179,34,0,10000,0,10000,0,10000,0,10000,0,0
"6904",0.96,6.5,1,131,1,26,0.075487555,0.003891992,0.045632813,0.002190524,7044.959184,70767413.77,102,0,10000,0,10000,0,10000,0,10000,0,0
"6905",0.96,6.5,1,55,1,30,0.143039528,0.002917887,0.101228728,0.001903266,661.6111111,78360.79321,22,0,10000,0,10000,0,10000,0,10000,0,0
"6906",0.96,6.5,1,74,1,30,0.08306231,0.006032164,0.050541605,0.002819237,14183.91667,155677205.1,40,0,10000,0,10000,0,10000,0,10000,0,0
"6907",0.96,6.5,1,54,1,20,0.163606365,0.006364565,0.113216935,0.003395316,915.3846154,407112.3905,30,0,10000,0,10000,0,10000,0,10000,0,0
"6908",0.96,6.5,1,95,1,23,0.106324157,0.003851371,0.057885088,0.000912196,2954.815385,7909253.874,69,0,10000,0,10000,0,10000,0,10000,0,0
"6909",0.96,6.5,1,199,1,19,0.065959305,0.00094511,0.034184686,0.000246986,3171.534483,1797176.812,178,0,10000,0,10000,0,10000,0,10000,0,0
"6910",0.96,6.5,1,56,1,21,0.133896214,0.002738671,0.077941259,0.000902874,1435.517241,498096.3187,33,0,10000,0,10000,0,10000,0,10000,0,0
"6911",0.96,6.5,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6912",0.96,6.5,1,74,1,20,0.109705124,0.003107867,0.062008193,0.001077877,1982.847826,1013104.259,50,0,10000,0,10000,0,10000,0,10000,0,0
"6913",0.96,6.5,1,118,1,21,0.103498442,0.004040277,0.062411913,0.001443642,2019.888889,1912453.41,94,0,10000,0,10000,0,10000,0,10000,0,0
"6914",0.96,6.5,1,60,1,29,0.112032988,0.001842516,0.069739816,0.000795942,2344.96,1875443.238,29,0,10000,0,10000,0,10000,0,10000,0,0
"6915",0.96,6.5,1,49,1,19,0.086767767,0.001180528,0.048782167,0.00056772,2073.666667,454870.9722,28,0,10000,0,10000,0,10000,0,10000,0,0
"6916",0.96,6.5,1,115,1,26,0.156749017,0.006750423,0.103513654,0.002676973,1195.864198,676176.7593,87,0,10000,0,10000,0,10000,0,10000,0,0
"6917",0.96,6.5,1,67,1,20,0.206352668,0.005540501,0.133581235,0.003197741,858.075,289095.0194,45,0,10000,0,10000,0,10000,0,10000,0,0
"6918",0.96,6.5,1,165,1,20,0.110528901,0.003641172,0.063477165,0.001476941,3003.007194,6450225.547,143,0,10000,0,10000,0,10000,0,10000,0,0
"6919",0.96,6.5,1,80,1,25,0.077753204,0.002455051,0.038443332,0.000543525,3491.87234,6359170.622,51,0,10000,0,10000,0,10000,0,10000,0,0
"6920",0.96,6.5,1,253,1,25,0.115300026,0.009683913,0.071718547,0.00526228,2784.013514,5692586.923,226,0,10000,0,10000,0,10000,0,10000,0,0
"6921",0.96,7,1,72,1,25,0.066752863,0.001184333,0.041138439,0.000358802,2311.195122,1969840.596,45,0,10000,0,10000,0,10000,0,10000,0,0
"6922",0.96,7,1,71,1,26,0.115722228,0.007428942,0.075345923,0.004696292,2206.948718,1908001.433,43,0,10000,0,10000,0,10000,0,10000,0,0
"6923",0.96,7,1,34,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6924",0.96,7,1,74,1,22,0.103385311,0.002747578,0.057580724,0.000962558,2360.733333,2843708.24,49,0,10000,0,10000,0,10000,0,10000,0,0
"6925",0.96,7,1,121,1,25,0.080610616,0.000867497,0.04456339,0.000330412,2363.202247,1022504.746,93,0,10000,0,10000,0,10000,0,10000,0,0
"6926",0.96,7,1,86,1,20,0.105661525,0.003457875,0.062289485,0.0011675,1841.55,1075725.148,64,0,10000,0,10000,0,10000,0,10000,0,0
"6927",0.96,7,1,71,1,21,0.102816681,0.003325213,0.059413526,0.001627226,2387.97619,2456219.595,46,0,10000,0,10000,0,10000,0,10000,0,0
"6928",0.96,7,1,41,1,27,0.308637,0.01070978,0.224603571,0.001325654,309.5714286,6813.102041,11,0,10000,0,10000,0,10000,0,10000,0,0
"6929",0.96,7,1,148,1,20,0.148974756,0.011207912,0.094207325,0.006382296,1757.396694,1644157.148,125,0,10000,0,10000,0,10000,0,10000,0,0
"6930",0.96,7,1,158,1,22,0.087315063,0.002266392,0.048574341,0.000604085,2590.807692,3237938.617,134,0,10000,0,10000,0,10000,0,10000,0,0
"6931",0.96,7,1,35,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6932",0.96,7,1,59,1,20,0.094505324,0.010233929,0.044880407,0.002205186,2597.310345,2053864.766,33,0,10000,0,10000,0,10000,0,10000,0,0
"6933",0.96,7,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6934",0.96,7,1,41,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6935",0.96,7,1,66,1,21,0.112247023,0.003840084,0.067438828,0.001612581,1857.564103,1159890.143,43,0,10000,0,10000,0,10000,0,10000,0,0
"6936",0.96,7,1,115,1,26,0.123211923,0.005375102,0.074470817,0.00253704,2070.45122,2179799.833,86,0,10000,0,10000,0,10000,0,10000,0,0
"6937",0.96,7,1,65,1,21,0.144808181,0.012428005,0.08856503,0.008151413,2062.891892,1847134.259,41,0,10000,0,10000,0,10000,0,10000,0,0
"6938",0.96,7,1,41,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6939",0.96,7,1,55,1,19,0.133509487,0.003523606,0.08585132,0.001124181,1142.466667,559877.1156,34,0,10000,0,10000,0,10000,0,10000,0,0
"6940",0.96,7,1,101,1,23,0.084418635,0.001586667,0.043813214,0.000377301,5071.464789,26506004.81,75,0,10000,0,10000,0,10000,0,10000,0,0
"6941",0.96,7.5,1,43,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6942",0.96,7.5,1,45,1,24,0.07121934,0.000351362,0.043293813,0.000112935,2315.6,1405457.04,19,0,10000,0,10000,0,10000,0,10000,0,0
"6943",0.96,7.5,1,68,1,19,0.065417062,0.000602736,0.031704014,0.000229292,3346.928571,7964480.209,46,0,10000,0,10000,0,10000,0,10000,0,0
"6944",0.96,7.5,1,48,1,19,0.109006045,0.003226705,0.058023391,0.000998697,1950.590909,650456.8781,26,0,10000,0,10000,0,10000,0,10000,0,0
"6945",0.96,7.5,1,73,1,21,0.097726622,0.002812877,0.054183453,0.001329524,3228.777778,6566801.062,49,0,10000,0,10000,0,10000,0,10000,0,0
"6946",0.96,7.5,1,73,1,21,0.13009398,0.004616704,0.074254718,0.002087095,1892.622222,1456791.257,49,0,10000,0,10000,0,10000,0,10000,0,0
"6947",0.96,7.5,1,170,1,18,0.087560753,0.003029894,0.045707797,0.001080526,3384.410959,6709241.543,150,0,10000,0,10000,0,10000,0,10000,0,0
"6948",0.96,7.5,1,69,1,27,0.15297345,0.007986815,0.091657458,0.002599389,1544.583333,2147971.299,40,0,10000,0,10000,0,10000,0,10000,0,0
"6949",0.96,7.5,1,110,1,19,0.093757786,0.006614988,0.050184003,0.001805862,2509.120482,3501625.817,87,0,10000,0,10000,0,10000,0,10000,0,0
"6950",0.96,7.5,1,41,1,20,0.112196179,0.005431916,0.048715979,0.002151335,1766.071429,1077869.495,18,0,10000,0,10000,0,10000,0,10000,0,0
"6951",0.96,7.5,1,46,1,20,0.11392192,0.004646457,0.069051166,0.002246119,1921.75,1346678.388,24,0,10000,0,10000,0,10000,0,10000,0,0
"6952",0.96,7.5,1,40,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6953",0.96,7.5,1,34,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6954",0.96,7.5,1,46,1,20,0.119534395,0.0020083,0.067233135,0.001454159,1166.75,434049.4875,24,0,10000,0,10000,0,10000,0,10000,0,0
"6955",0.96,7.5,1,36,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6956",0.96,7.5,1,45,1,29,0.16033844,0.006099078,0.12040843,0.000644485,586.2,47037.76,14,0,10000,0,10000,0,10000,0,10000,0,0
"6957",0.96,7.5,1,41,1,20,0.100926508,0.001981859,0.056894562,0.000956796,1530.538462,691928.4024,18,0,10000,0,10000,0,10000,0,10000,0,0
"6958",0.96,7.5,1,93,1,23,0.108375248,0.002691128,0.06809353,0.001824886,2101.609375,2147301.238,68,0,10000,0,10000,0,10000,0,10000,0,0
"6959",0.96,7.5,0,10000,1,20,0.202336711,0.020903206,0.128662867,0.013827879,1693.555556,2309874.025,13,1,33,0,10000,0,10000,0,10000,1,0
"6960",0.96,7.5,1,100,1,24,0.170017897,0.010718066,0.110933581,0.00400196,1230.536232,712536.7994,73,0,10000,0,10000,0,10000,0,10000,0,0
"6961",0.96,8,1,35,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6962",0.96,8,1,38,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6963",0.96,8,1,35,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6964",0.96,8,1,42,1,20,0.2686836,0.03378636,0.158929667,0.017919215,855.6,523754.5067,19,0,10000,0,10000,0,10000,0,10000,0,0
"6965",0.96,8,1,40,1,24,0.0811003,0.004065873,0.07134658,0.000231355,599.5,88393.65,14,0,10000,0,10000,0,10000,0,10000,0,0
"6966",0.96,8,1,44,1,28,0.171579611,0.02644323,0.081945522,0.000666758,916.3333333,100615.1111,13,0,10000,0,10000,0,10000,0,10000,0,0
"6967",0.96,8,1,68,1,20,0.077283888,0.001586882,0.041285936,0.000796913,3282.571429,6043321.435,46,0,10000,0,10000,0,10000,0,10000,0,0
"6968",0.96,8,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6969",0.96,8,1,31,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"6970",0.96,8,1,117,1,21,0.137640069,0.008894296,0.086681135,0.005698652,2192,3327989.551,93,0,10000,0,10000,0,10000,0,10000,0,0
"6971",0.96,8,1,66,1,27,0.175452547,0.005149151,0.103732741,0.001112025,1278.40625,363199.9912,36,0,10000,0,10000,0,10000,0,10000,0,0
"6972",0.96,8,1,73,1,20,0.081618141,0.000943079,0.039985322,0.000198936,3069.978261,2693622.239,50,0,10000,0,10000,0,10000,0,10000,0,0
